ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
89-35,89,35,3,,,
89-39,89,39,n/a,,,
89-40,89,40,Y,,,
89-41,89,41,Y,,,
90-2,90,2,3,,,
90-5,90,5,-,,,
90-8,90,8,4,,,
90-9,90,9,4,,,
90-11,90,11,7,,,
90-12,90,12,4,,,
90-13,90,13,0,,,
90-14,90,14,3,,,
90-15,90,15,11,,,
90-16,90,16,"0,64",,,
90-19,90,19,N/3,,,
90-20,90,20,N,,,
90-21,90,21,H/A,,,
90-22,90,22,H,,,
90-23,90,23,Y,,,
90-24,90,24,Y,,,
90-25,90,25,Y,,,
90-26,90,26,6,,,
90-28,90,28,Y,,,
90-31,90,31,Y,,,
90-32,90,32,Y,,,
90-34,90,34,N,,,
90-37,90,37,Y,,,
90-39,90,39,Y,,,
90-40,90,40,Y,,,
90-41,90,41,Y,,,
91-2,91,2,0,,,
91-3,91,3,2,,,
91-8,91,8,6,,,
91-9,91,9,4,,,
91-11,91,11,6,,,
91-12,91,12,6,,,
91-13,91,13,0,,,
91-14,91,14,0,,,
91-15,91,15,12,,,
91-16,91,16,"0,5",,,
91-20,91,20,E,,,
91-21,91,21,S/A,,,
91-22,91,22,S,,,
91-23,91,23,Y,,,
91-24,91,24,Y,,,
91-25,91,25,N,,,
91-36,91,36,N,,,
91-37,91,37,Y,,,
91-38,91,38,N,,,
91-39,91,39,Y,,,
91-41,91,41,Y,,,
91-43,91,43,Y,,,
92-2,92,2,1,,,
92-3,92,3,1,,,
92-6,92,6,0,,,
92-7,92,7,0,,,
92-8,92,8,0,,,
92-9,92,9,4,,,
92-11,92,11,1,,,
92-12,92,12,5,,,
92-13,92,13,0,,,
92-14,92,14,-4,,,
92-15,92,15,6,,,
92-16,92,16,"0,17",,,
92-19,92,19,N,,,
92-20,92,20,N,,,
92-21,92,21,A,,,
92-22,92,22,A,,,
92-23,92,23,Y,,,
92-24,92,24,Y,,,
92-25,92,25,Y,,,
92-26,92,26,2,,,
92-28,92,28,Y,,,
92-31,92,31,Y,,,
92-34,92,34,N,,,
92-35,92,35,2,,,
92-39,92,39,n/a,,,
92-41,92,41,Y,,,
93-2,93,2,2,,,
93-8,93,8,4,,,
93-9,93,9,6,,,
93-11,93,11,6,,,
93-12,93,12,6,,,
93-13,93,13,0,,,
93-14,93,14,0,,,
93-15,93,15,12,,,
93-16,93,16,"0,5",,,
93-19,93,19,N,,,
93-20,93,20,N,,,
93-21,93,21,3,,,
93-22,93,22,3,,,
93-23,93,23,Y,,,
93-24,93,24,Y,,,
93-25,93,25,Y,,,
93-26,93,26,5,,,
93-29,93,29,Y,,,
93-30,93,30,Y,,,
93-34,93,34,N,,,
93-35,93,35,2,,,
93-39,93,39,--,,,
94-2,94,2,3,,,
94-3,94,3,0,,,
94-5,94,5,-,,,
94-8,94,8,6,,,
94-9,94,9,0,,,
94-11,94,11,9,,,
94-12,94,12,0,,,
94-13,94,13,0,,,
94-14,94,14,9,,,
94-15,94,15,9,,,
94-16,94,16,1,,,
94-19,94,19,A,,,
94-20,94,20,E/3,,,
94-21,94,21,N,,,
94-22,94,22,E,,,
94-23,94,23,Y,,,
94-24,94,24,Y,,,
94-34,94,34,N,,,
94-35,94,35,3,,,
94-39,94,39,n/a,,,
94-40,94,40,Y,,,
94-41,94,41,Y,,,
95-2,95,2,2,,,
95-3,95,3,1,,,
95-5,95,5,-,,,
95-8,95,8,0,,,
95-9,95,9,1,,,
95-11,95,11,2,,,
95-12,95,12,5,,,
95-13,95,13,0,,,
95-14,95,14,-3,,,
95-15,95,15,7,,,
95-16,95,16,"0,29",,,
95-19,95,19,N,,,
95-20,95,20,N,,,
95-21,95,21,A/H,,,
95-22,95,22,A,,,
95-23,95,23,Y,,,
95-24,95,24,Y,,,
95-25,95,25,Y,,,
95-26,95,26,6,,,
95-27,95,27,Y,,,
95-28,95,28,Y,,,
95-30,95,30,Y,,,
95-34,95,34,N,,,
95-35,95,35,2,,,
95-39,95,39,n/a,,,
95-40,95,40,Y,,,
96-2,96,2,1,,,
96-3,96,3,2,,,
96-8,96,8,4,,,
96-9,96,9,3,,,
96-11,96,11,5,,,
96-12,96,12,5,,,
96-13,96,13,0,,,
96-14,96,14,0,,,
96-15,96,15,10,,,
96-16,96,16,"0,5",,,
96-19,96,19,A,,,
96-20,96,20,E,,,
96-21,96,21,A,,,
96-22,96,22,A,,,
96-23,96,23,Y,,,
96-24,96,24,Y,,,
96-25,96,25,-,,,
96-34,96,34,N,,,
96-36,96,36,N,,,
96-37,96,37,Y,,,
96-38,96,38,N,,,
96-39,96,39,Y,,,
97-2,97,2,2,,,
97-3,97,3,0,,,
97-5,97,5,-,,,
97-8,97,8,6,,,
97-9,97,9,0,,,
97-10,97,10,2,,,
97-11,97,11,8,,,
97-12,97,12,0,,,
97-13,97,13,2,,,
97-14,97,14,6,,,
97-15,97,15,10,,,
97-16,97,16,"0,8",,,
97-19,97,19,A,,,
97-20,97,20,E,,,
97-21,97,21,N,,,
97-22,97,22,E,,,
97-23,97,23,N,,,
97-24,97,24,Y,,,
97-25,97,25,-,,,
97-35,97,35,3,,,
97-39,97,39,n/a,,,
97-40,97,40,Y,,,
97-41,97,41,Y,,,
98-2,98,2,3,,,
98-3,98,3,0,,,
98-5,98,5,-,,,
98-8,98,8,5,,,
98-9,98,9,0,,,
98-10,98,10,4,,,
98-11,98,11,8,,,
98-12,98,12,0,,,
98-13,98,13,4,,,
98-14,98,14,4,,,
98-15,98,15,12,,,
98-16,98,16,"0,67",,,
98-19,98,19,N,,,
98-20,98,20,E,,,
98-21,98,21,N,,,
98-22,98,22,E,,,
98-23,98,23,Y,,,
98-34,98,34,N,,,
98-35,98,35,2,,,
98-39,98,39,n/a,,,
98-42,98,42,Y,,,
99-2,99,2,1,,,
99-3,99,3,2,,,
99-4,99,4,1,,,
99-6,99,6,0,,,
99-7,99,7,0,,,
99-8,99,8,2,,,
99-9,99,9,2,,,
99-11,99,11,3,,,
99-12,99,12,4,,,
99-13,99,13,1,,,
99-14,99,14,-2,,,
99-15,99,15,8,,,
99-16,99,16,"0,38",,,
99-19,99,19,N,,,
99-20,99,20,N,,,
99-21,99,21,E,,,
99-22,99,22,E,,,
99-23,99,23,Y,,,
99-25,99,25,N,,,
99-34,99,34,Y,,,
99-34x,99,34x,3,,,
99-35,99,35,1,,,
99-36,99,36,Y,,,
99-39,99,39,Y,,,
99-40,99,40,Y,,,
99-41,99,41,Y,,,
99-42,99,42,Y,,,
99-43,99,43,Y,,,
99-44,99,44,Y,,,
100-2,100,2,1,,,
100-3,100,3,1,,,
100-6,100,6,1,,,
100-7,100,7,2,,,
100-8,100,8,6,,,
100-9,100,9,0,,,
100-11,100,11,7,,,
100-12,100,12,1,,,
100-13,100,13,0,,,
100-14,100,14,6,,,
100-15,100,15,8,,,
100-16,100,16,"0,88",,,
100-19,100,19,E/a,,,
100-20,100,20,E/a,,,
100-21,100,21,N,,,
100-22,100,22,E,,,
100-23,100,23,Y,,,
100-24,100,24,Y,,,
100-25,100,25,N,,,
100-34,100,34,N,,,
100-35,100,35,1,,,
100-39,100,39,n/a,,,
100-41,100,41,Y,,,
100-43,100,43,Y,,,
101-2,101,2,0,,,
101-3,101,3,2,,,
101-5,101,5,-,,,
101-8,101,8,0,,,
101-9,101,9,2,,,
101-11,101,11,0,,,
101-12,101,12,4,,,
101-13,101,13,0,,,
101-14,101,14,-4,,,
101-15,101,15,4,,,
101-16,101,16,0,,,
101-19,101,19,N,,,
101-20,101,20,N,,,
101-21,101,21,A,,,
101-22,101,22,A,,,
101-23,101,23,Y,,,
101-24,101,24,Y,,,
101-25,101,25,Y,,,
101-26,101,26,2,,,
101-27,101,27,Y,,,
101-28,101,28,Y,,,
101-32,101,32,Y,,,
101-34,101,34,N,,,
101-39,101,39,n/a,,,
101-41,101,41,Y,,,
102-2,102,2,2,,,
102-3,102,3,1,,,
102-5,102,5,-,,,
102-8,102,8,4,,,
102-9,102,9,4,,,
102-11,102,11,6,,,
102-12,102,12,5,,,
102-13,102,13,0,,,
102-14,102,14,1,,,
102-15,102,15,11,,,
102-16,102,16,"0,55",,,
102-19,102,19,A,,,
102-20,102,20,A,,,
102-21,102,21,S,,,
102-22,102,22,S,,,
102-23,102,23,N,,,
102-24,102,24,Y,,,
102-25,102,25,Y,,,
102-26,102,26,?,,,
102-28,102,28,Y,,,
102-29,102,29,Y,,,
102-34,102,34,Y,,,
102-34x,102,34x,50+,,,
102-35,102,35,3,,,
102-36,102,36,Y,,,
102-39,102,39,Y,,,
102-40,102,40,Y,,,
102-41,102,41,Y,,,
102-42,102,42,Y,,,
103-2,103,2,2,,,
103-6,103,6,0,,,
103-7,103,7,2,,,
103-8,103,8,0,,,
103-9,103,9,2,,,
103-11,103,11,2,,,
103-12,103,12,2,,,
103-13,103,13,0,,,
103-14,103,14,0,,,
103-15,103,15,4,,,
103-16,103,16,"0,5",,,
103-19,103,19,N,,,
103-20,103,20,N,,,
103-21,103,21,A,,,
103-22,103,22,A,,,
103-23,103,23,Y,,,
103-24,103,24,Y,,,
103-25,103,25,N,,,
103-34,103,34,Y,,,
103-34x,103,34x,29,,,
103-39,103,39,n/aY,,,
103-40,103,40,Y,,,
103-41,103,41,Y,,,
104-2,104,2,1,,,
104-3,104,3,2,,,
104-6,104,6,0,,,
104-7,104,7,0,,,
104-8,104,8,2,,,
104-9,104,9,2,,,
104-11,104,11,3,,,
104-12,104,12,4,,,
104-13,104,13,0,,,
104-14,104,14,-1,,,
104-15,104,15,7,,,
104-16,104,16,"0,13",,,
104-19,104,19,N,,,
104-20,104,20,N,,,
104-21,104,21,A,,,
104-22,104,22,A,,,
104-23,104,23,N,,,
104-24,104,24,Y,,,
104-25,104,25,N,,,
104-34,104,34,N,,,
104-35,104,35,2,,,
104-39,104,39,--,,,
104-41,104,41,Y,,,
104-42,104,42,Y,,,
104-44,104,44,Y,,,
105-2,105,2,2,,,
105-3,105,3,0,,,
105-6,105,6,2,,,
105-7,105,7,0,,,
105-8,105,8,4,,,
105-9,105,9,2,,,
105-11,105,11,6,,,
105-12,105,12,2,,,
105-13,105,13,0,,,
105-14,105,14,4,,,
105-15,105,15,8,,,
105-16,105,16,"0,75",,,
105-19,105,19,N,,,
105-20,105,20,N,,,
105-21,105,21,A.,,,
105-22,105,22,A,,,
105-23,105,23,Y,,,
105-24,105,24,Y,,,
105-25,105,25,N,,,
105-34,105,34,N,,,
105-35,105,35,1.5,,,
105-38,105,38,Y,,,
105-39,105,39,Y,,,
105-42,105,42,Y,,,
105-44,105,44,Y,,,
106-2,106,2,0,,,
106-3,106,3,2,,,
106-5,106,5,-,,,
106-8,106,8,0,,,
106-9,106,9,4,,,
106-11,106,11,0,,,
106-12,106,12,6,,,
106-13,106,13,0,,,
106-14,106,14,-6,,,
106-15,106,15,6,,,
106-16,106,16,0,,,
106-20,106,20,N,,,
106-21,106,21,S,,,
106-22,106,22,S,,,
106-23,106,23,N,,,
106-24,106,24,Y,,,
106-25,106,25,N,,,
106-34,106,34,N,,,
106-35,106,35,2.5,,,
106-39,106,39,n/a,,,
107-2,107,2,0,,,
107-3,107,3,2,,,
107-5,107,5,-,,,
107-8,107,8,0,,,
107-9,107,9,4,,,
107-11,107,11,0,,,
107-12,107,12,6,,,
107-13,107,13,0,,,
107-14,107,14,-6,,,
107-15,107,15,6,,,
107-16,107,16,0,,,
107-19,107,19,N,,,
107-20,107,20,N,,,
107-21,107,21,S/E,,,
107-22,107,22,S,,,
107-23,107,23,Y,,,
107-24,107,24,Y,,,
107-25,107,25,-,,,
107-34,107,34,N,,,
107-35,107,35,2.5,,,
107-39,107,39,n/a,,,
108-2,108,2,0,,,
108-3,108,3,2,,,
108-5,108,5,-,,,
108-8,108,8,4,,,
108-9,108,9,4,,,
108-11,108,11,4,,,
108-12,108,12,6,,,
108-13,108,13,0,,,
108-14,108,14,-2,,,
108-15,108,15,10,,,
108-16,108,16,"0,4",,,
108-19,108,19,A,,,
108-20,108,20,A,,,
108-21,108,21,A,,,
108-22,108,22,A,,,
108-23,108,23,N,,,
108-24,108,24,Y,,,
108-25,108,25,N,,,
108-34,108,34,N,,,
108-35,108,35,3,,,
108-36,108,36,Y,,,
108-37,108,37,Y,,,
108-39,108,39,Y,,,
108-41,108,41,Y,,,
108-42,108,42,Y,,,
109-2,109,2,2,,,
109-3,109,3,0,,,
109-5,109,5,-,,,
109-8,109,8,4,,,
109-9,109,9,0,,,
109-11,109,11,6,,,
109-12,109,12,0,,,
109-13,109,13,0,,,
109-14,109,14,6,,,
109-15,109,15,6,,,
109-16,109,16,1,,,
109-19,109,19,A,,,
109-20,109,20,E,,,
109-21,109,21,N,,,
109-22,109,22,S,,,
109-23,109,23,N,,,
109-24,109,24,Y,,,
109-25,109,25,N,,,
109-35,109,35,3,,,
109-39,109,39,n/a,,,
109-42,109,42,Y,,,
109-44,109,44,Y,,,
110-2,110,2,0,,,
110-3,110,3,2,,,
110-6,110,6,1,,,
110-7,110,7,2,,,
110-8,110,8,6,,,
110-9,110,9,2,,,
110-10,110,10,1,,,
110-11,110,11,6,,,
110-12,110,12,1,,,
110-13,110,13,1,,,
110-14,110,14,1,,,
110-15,110,15,11,,,
110-16,110,16,"0,55",,,
110-19,110,19,E?,,,
110-20,110,20,E,,,
110-21,110,21,E,,,
110-22,110,22,E,,,
110-23,110,23,N,,,
110-24,110,24,Y,,,
110-32,110,32,Y,,,
110-34,110,34,Y,,,
110-34x,110,34x,7,,,
110-35,110,35,1,,,
110-37,110,37,Y,,,
110-39,110,39,Y,,,
110-41,110,41,Y,,,
110-42,110,42,Y,,,
110-43,110,43,Y,,,
110-44,110,44,'',,,
111-2,111,2,0,,,
111-3,111,3,2,,,
111-6,111,6,0,,,
111-7,111,7,0,,,
111-8,111,8,0,,,
111-9,111,9,0,,,
111-10,111,10,2,,,
111-11,111,11,0,,,
111-12,111,12,2,,,
111-13,111,13,2,,,
111-14,111,14,-4,,,
111-15,111,15,4,,,
111-16,111,16,0,,,
111-19,111,19,N?,,,
111-20,111,20,N,,,
111-21,111,21,S/A,,,
111-22,111,22,S,,,
111-23,111,23,N,,,
111-24,111,24,Y,,,
111-25,111,25,-,,,
111-34,111,34,?,,,
111-35,111,35,3,,,
111-39,111,39,n/a,,,
111-42,111,42,Y,,,
112-2,112,2,1,,,
112-3,112,3,1,,,
112-5,112,5,-,,,
112-8,112,8,0,,,
112-9,112,9,4,,,
112-10,112,10,2,,,
112-11,112,11,1,,,
112-12,112,12,5,,,
112-13,112,13,2,,,
112-14,112,14,-6,,,
112-15,112,15,8,,,
112-16,112,16,"0,13",,,
112-19,112,19,N,,,
112-20,112,20,N,,,
112-21,112,21,A,,,
112-22,112,22,A,,,
112-23,112,23,Y,,,
112-24,112,24,-,,,
112-25,112,25,-,,,
112-34,112,34,N,,,
112-35,112,35,1.5,,,
112-39,112,39,n/a,,,
112-41,112,41,Y,,,
112-42,112,42,Y,,,
112-43,112,43,Y,,,
113-2,113,2,0,,,
113-3,113,3,2,,,
113-6,113,6,0,,,
113-7,113,7,2,,,
113-8,113,8,0,,,
113-9,113,9,4,,,
113-11,113,11,0,,,
113-12,113,12,6,,,
113-13,113,13,0,,,
113-14,113,14,-6,,,
113-15,113,15,6,,,
113-16,113,16,0,,,
113-19,113,19,N,,,
113-20,113,20,N,,,
113-21,113,21,A,,,
113-22,113,22,A,,,
113-23,113,23,N,,,
113-24,113,24,Y,,,
113-25,113,25,-,,,
113-34,113,34,N,,,
113-35,113,35,1,,,
113-39,113,39,n/a,,,
114-2,114,2,0,,,
114-3,114,3,2,,,
114-6,114,6,0,,,
114-7,114,7,2,,,
114-8,114,8,0,,,
114-9,114,9,4,,,
114-11,114,11,0,,,
114-12,114,12,6,,,
114-13,114,13,0,,,
114-14,114,14,-6,,,
114-15,114,15,6,,,
114-16,114,16,0,,,
114-19,114,19,N,,,
114-20,114,20,N,,,
114-21,114,21,A,,,
114-22,114,22,A,,,
114-23,114,23,N,,,
114-24,114,24,Y,,,
114-25,114,25,N,,,
114-34,114,34,N,,,
114-39,114,39,n/a,,,
114-41,114,41,Y,,,
114-42,114,42,Y,,,
114-44,114,44,Y,,,
115-2,115,2,1,,,
115-3,115,3,2,,,
115-5,115,5,-,,,
115-8,115,8,0,,,
115-9,115,9,4,,,
115-11,115,11,1,,,
115-12,115,12,6,,,
115-13,115,13,0,,,
115-14,115,14,-5,,,
115-15,115,15,7,,,
115-16,115,16,"0,14",,,
115-19,115,19,N,,,
115-20,115,20,N,,,
115-21,115,21,S/A,,,
115-22,115,22,S,,,
115-23,115,23,N,,,
115-24,115,24,Y,,,
115-25,115,25,N,,,
115-34,115,34,N,,,
115-35,115,35,1,,,
115-39,115,39,n/a,,,
115-41,115,41,Y,,,
115-42,115,42,Y,,,
115-44,115,44,Y,,,
116-2,116,2,2,,,
116-3,116,3,1,,,
116-5,116,5,-,,,
116-8,116,8,4,,,
116-9,116,9,4,,,
116-11,116,11,6,,,
116-12,116,12,5,,,
116-13,116,13,0,,,
116-14,116,14,1,,,
116-15,116,15,11,,,
116-16,116,16,"0,55",,,
116-19,116,19,3,,,
116-20,116,20,E,,,
116-21,116,21,A,,,
116-22,116,22,E?,,,
116-23,116,23,Y,,,
116-24,116,24,-,,,
116-25,116,25,-,,,
116-34,116,34,N,,,
116-35,116,35,1,,,
116-37,116,37,Y,,,
116-39,116,39,Y,,,
116-41,116,41,Y,,,
117-2,117,2,1,,,
117-3,117,3,2,,,
117-6,117,6,0,,,
117-7,117,7,2,,,
117-8,117,8,4,,,
117-9,117,9,0,,,
117-10,117,10,2,,,
117-11,117,11,5,,,
117-12,117,12,2,,,
117-13,117,13,2,,,
117-14,117,14,1,,,
117-15,117,15,9,,,
117-16,117,16,"0,56",,,
117-19,117,19,A,,,
117-20,117,20,A,,,
117-21,117,21,A,,,
117-22,117,22,A,,,
117-23,117,23,N,,,
117-24,117,24,Y,,,
117-25,117,25,-,,,
117-27,117,27,?,,,
117-34,117,34,N,,,
117-35,117,35,2,,,
117-39,117,39,n/a,,,
117-42,117,42,Y,,,
118-2,118,2,3,,,
118-3,118,3,0,,,
118-6,118,6,0,,,
118-7,118,7,0,,,
118-8,118,8,4,,,
118-9,118,9,2,,,
118-11,118,11,7,,,
118-12,118,12,2,,,
118-13,118,13,0,,,
118-14,118,14,5,,,
118-15,118,15,9,,,
118-16,118,16,"0,78",,,
118-19,118,19,A,,,
118-20,118,20,A,,,
118-21,118,21,A,,,
118-22,118,22,A,,,
118-23,118,23,N,,,
118-24,118,24,Y,,,
118-25,118,25,N,,,
118-34,118,34,N,,,
118-35,118,35,3,,,
118-37,118,37,Y,,,
118-39,118,39,Y,,,
118-42,118,42,Y,,,
119-2,119,2,0,,,
119-3,119,3,2,,,
119-6,119,6,0,,,
119-7,119,7,2,,,
119-8,119,8,0,,,
119-9,119,9,4,,,
119-11,119,11,0,,,
119-12,119,12,6,,,
119-13,119,13,0,,,
119-14,119,14,-6,,,
119-15,119,15,6,,,
119-16,119,16,0,,,
119-19,119,19,N,,,
119-20,119,20,N,,,
119-21,119,21,A,,,
119-22,119,22,A,,,
119-23,119,23,N,,,
119-24,119,24,Y,,,
119-25,119,25,N,,,
119-26,119,26,N,,,
119-27,119,27,2,,,
119-39,119,39,n/a,,,
119-40,119,40,Y,,,
120-2,120,2,0,,,
120-3,120,3,2,,,
120-7,120,7,2,,,
120-8,120,8,0,,,
120-9,120,9,2,,,
120-11,120,11,0,,,
120-12,120,12,4,,,
120-13,120,13,0,,,
120-14,120,14,-4,,,
120-15,120,15,4,,,
120-16,120,16,0,,,
120-19,120,19,N,,,
120-20,120,20,N,,,
120-21,120,21,A,,,
120-22,120,22,A,,,
120-23,120,23,N,,,
120-25,120,25,N,,,
120-27,120,27,1,,,
120-39,120,39,n/a,,,
120-40,120,40,Y,,,
120-41,120,41,Y,,,
120-44,120,44,Y,,,
121-2,121,2,1,,,
121-3,121,3,2,,,
121-5,121,5,NP,,,
121-6,121,6,0,,,
121-7,121,7,2,,,
121-8,121,8,0,,,
121-9,121,9,2,,,
121-10,121,10,2,,,
121-11,121,11,1,,,
121-12,121,12,-1,,,
121-13,121,13,2,,,
121-14,121,14,-5,,,
121-15,121,15,7,,,
121-16,121,16,"0,14",,,
121-19,121,19,N,,,
121-20,121,20,N,,,
121-21,121,21,A,,,
121-22,121,22,A,,,
121-23,121,23,N,,,
121-24,121,24,Y,,,
121-25,121,25,N,,,
121-26,121,26,N,,,
121-27,121,27,1,,,
121-39,121,39,n/a,,,
121-40,121,40,Y,,,
121-41,121,41,Y,,,
121-42,121,42,Y,,,
121-44,121,44,Y,,,
122-2,122,2,0,,,
122-3,122,3,2,,,
122-8,122,8,4,,,
122-9,122,9,2,,,
122-10,122,10,1,,,
122-11,122,11,4,,,
122-12,122,12,4,,,
122-13,122,13,1,,,
122-14,122,14,-1,,,
122-15,122,15,9,,,
122-16,122,16,"0,44",,,
122-19,122,19,A,,,
122-20,122,20,A,,,
122-21,122,21,A,,,
122-22,122,22,A,,,
122-23,122,23,N,,,
122-24,122,24,Y,,,
122-25,122,25,Y,,,
122-26,122,26,2,,,
122-29,122,29,Y,,,
122-31,122,31,Y,,,
122-32,122,32,Y,,,
122-34,122,34,N,,,
122-35,122,35,1,,,
122-37,122,37,Y,,,
122-39,122,39,Y,,,
122-40,122,40,Y,,,
122-41,122,41,Y,,,
122-44,122,44,Y,,,
123-2,123,2,3,,,
123-3,123,3,2,,,
123-6,123,6,1,,,
123-7,123,7,1,,,
123-8,123,8,4,,,
123-9,123,9,2,,,
123-10,123,10,2,,,
123-11,123,11,7,,,
123-12,123,12,4,,,
123-13,123,13,2,,,
123-14,123,14,1,,,
123-15,123,15,13,,,
123-16,123,16,"0,54",,,
123-19,123,19,A,,,
123-20,123,20,A,,,
123-21,123,21,A,,,
123-22,123,22,A,,,
123-23,123,23,Y,,,
123-24,123,24,?,,,
123-25,123,25,N,,,
123-34,123,34,N,,,
123-35,123,35,3,,,
123-36,123,36,Y,,,
123-37,123,37,Y,,,
123-39,123,39,Y,,,
123-40,123,40,Y,,,
123-41,123,41,Y,,,
124-2,124,2,3,,,
124-3,124,3,0,,,
124-6,124,6,?,,,
124-8,124,8,4,,,
124-9,124,9,2,,,
124-10,124,10,1,,,
124-11,124,11,7,,,
124-12,124,12,2,,,
124-13,124,13,1,,,
124-14,124,14,4,,,
124-15,124,15,10,,,
124-16,124,16,"0,7",,,
124-19,124,19,A,,,
124-20,124,20,A,,,
124-21,124,21,E,,,
124-22,124,22,E,,,
124-23,124,23,Y,,,
124-24,124,24,Y,,,
124-25,124,25,N,,,
124-34,124,34,Y,,,
124-34x,124,34x,',,,
124-35,124,35,1,,,
124-39,124,39,--,,,
124-41,124,41,Y,,,
125-2,125,2,0,,,
125-3,125,3,2,,,
125-6,125,6,0,,,
125-7,125,7,2,,,
125-8,125,8,0,,,
125-9,125,9,1,,,
125-11,125,11,0,,,
125-12,125,12,6,,,
125-13,125,13,0,,,
125-14,125,14,-6,,,
125-15,125,15,6,,,
125-16,125,16,0,,,
125-19,125,19,N?,,,
125-20,125,20,N,,,
125-21,125,21,A?,,,
125-22,125,22,A?,,,
125-23,125,23,N,,,
125-24,125,24,Y,,,
125-25,125,25,N,,,
125-34,125,34,N,,,
125-39,125,39,n/a,,,
125-44,125,44,Y,,,
126-2,126,2,2,,,
126-3,126,3,0,,,
126-8,126,8,0,,,
126-9,126,9,3,,,
126-11,126,11,2,,,
126-12,126,12,3,,,
126-13,126,13,0,,,
126-14,126,14,-1,,,
126-15,126,15,5,,,
126-16,126,16,"0,1",,,
126-19,126,19,N,,,
126-20,126,20,N,,,
126-21,126,21,A,,,
126-22,126,22,A,,,
126-23,126,23,N,,,
126-24,126,24,-,,,
126-25,126,25,-,,,
126-34,126,34,N,,,
126-39,126,39,n/a,,,
126-40,126,40,Y,,,
126-41,126,41,Y,,,
127-2,127,2,1,,,
127-3,127,3,2,,,
127-6,127,6,2,,,
127-7,127,7,0,,,
127-8,127,8,4,,,
127-9,127,9,4,,,
127-11,127,11,5,,,
127-12,127,12,6,,,
127-13,127,13,0,,,
127-14,127,14,-1,,,
127-15,127,15,11,,,
127-16,127,16,"0,45",,,
127-19,127,19,N,,,
127-20,127,20,N,,,
127-21,127,21,A,,,
127-22,127,22,A,,,
127-23,127,23,N,,,
127-24,127,24,-,,,
127-25,127,25,-,,,
127-29,127,29,Y,,,
127-34,127,34,Y,,,
127-35,127,35,1,,,
127-39,127,39,--,,,
127-41,127,41,Y,,,
127-43,127,43,',,,
128-2,128,2,2,,,
128-3,128,3,2,,,
128-8,128,8,6,,,
128-9,128,9,4,,,
128-11,128,11,8,,,
128-12,128,12,6,,,
128-13,128,13,0,,,
128-14,128,14,2,,,
128-15,128,15,14,,,
128-16,128,16,"0,57",,,
128-19,128,19,A,,,
128-20,128,20,A,,,
128-21,128,21,A,,,
128-22,128,22,A,,,
128-23,128,23,Y,,,
128-24,128,24,N,,,
128-25,128,25,N,,,
128-34,128,34,N,,,
128-37,128,37,Y,,,
128-39,128,39,Y,,,
128-40,128,40,Y,,,
128-41,128,41,Y,,,
128-43,128,43,Y,,,
128-44,128,44,Y,,,
129-2,129,2,0,,,
129-3,129,3,2,,,
129-6,129,6,0,,,
129-7,129,7,2,,,
129-8,129,8,0,,,
129-9,129,9,4,,,
129-11,129,11,0,,,
129-12,129,12,6,,,
129-13,129,13,0,,,
129-14,129,14,-5,,,
129-15,129,15,6,,,
129-16,129,16,0,,,
129-19,129,19,N,,,
129-20,129,20,N,,,
129-21,129,21,A,,,
129-22,129,22,A,,,
129-23,129,23,N,,,
129-24,129,24,Y,,,
129-25,129,25,N,,,
129-34,129,34,N,,,
129-35,129,35,3,,,
129-39,129,39,n/a,,,
129-40,129,40,Y,,,
129-41,129,41,Y,,,
129-42,129,42,Y,,,
130-2,130,2,0,,,
130-3,130,3,2,,,
130-6,130,6,0,,,
130-7,130,7,0,,,
130-8,130,8,0,,,
130-9,130,9,4,,,
130-11,130,11,0,,,
130-12,130,12,6,,,
130-13,130,13,0,,,
130-14,130,14,-6,,,
130-15,130,15,6,,,
130-16,130,16,0,,,
130-19,130,19,?,,,
130-20,130,20,N,,,
130-21,130,21,S/A,,,
130-22,130,22,S,,,
130-23,130,23,N,,,
130-24,130,24,Y,,,
130-25,130,25,-,,,
130-34,130,34,?,,,
130-34x,130,34x,',,,
130-35,130,35,3,,,
130-39,130,39,n/a,,,
131-2,131,2,2,,,
131-3,131,3,1,,,
131-6,131,6,1,,,
131-7,131,7,1,,,
131-8,131,8,4,,,
131-9,131,9,2,,,
131-11,131,11,6,,,
131-12,131,12,3,,,
131-13,131,13,0,,,
131-14,131,14,3,,,
131-15,131,15,9,,,
131-16,131,16,"0,67",,,
131-19,131,19,A?,,,
131-20,131,20,A?,,,
131-21,131,21,N?,,,
131-22,131,22,A,,,
131-23,131,23,N,,,
131-24,131,24,Y,,,
131-25,131,25,N,,,
131-34,131,34,N,,,
131-35,131,35,3,,,
131-39,131,39,--,,,
132-2,132,2,0,,,
132-3,132,3,2,,,
132-6,132,6,0,,,
132-7,132,7,2,,,
132-8,132,8,1,,,
132-9,132,9,4,,,
132-11,132,11,1,,,
132-12,132,12,6,,,
132-13,132,13,0,,,
132-14,132,14,-5,,,
132-15,132,15,7,,,
132-16,132,16,"0,14",,,
132-19,132,19,N,,,
132-20,132,20,N,,,
132-21,132,21,A,,,
132-22,132,22,A,,,
132-23,132,23,Y,,,
132-24,132,24,Y,,,
132-25,132,25,-,,,
132-34,132,34,N,,,
132-35,132,35,3,,,
132-37,132,37,Y,,,
132-39,132,39,Y,,,
132-41,132,41,Y,,,
132-42,132,42,Y,,,
